Sample_Index,Time_Relative_Trigger_s,Voltage_V
2805,2.80500000e+03,-199.250000
2806,2.80600000e+03,-200.416667
2807,2.80700000e+03,-200.416667
2808,2.80800000e+03,-201.375000
2809,2.80900000e+03,-201.375000
2810,2.81000000e+03,-202.458333
2811,2.81100000e+03,-202.458333
2812,2.81200000e+03,-203.458333
2813,2.81300000e+03,-203.458333
2814,2.81400000e+03,-204.541667
2815,2.81500000e+03,-204.541667
2816,2.81600000e+03,-205.458333
2817,2.81700000e+03,-205.458333
2818,2.81800000e+03,-206.583333
2819,2.81900000e+03,-206.583333
2820,2.82000000e+03,-207.791667
2821,2.82100000e+03,-207.791667
2822,2.82200000e+03,-208.833333
2823,2.82300000e+03,-208.833333
2824,2.82400000e+03,-209.791667
2825,2.82500000e+03,-209.791667
2826,2.82600000e+03,-210.916667
2827,2.82700000e+03,-210.916667
2828,2.82800000e+03,-212.041667
2829,2.82900000e+03,-212.041667
2830,2.83000000e+03,-213.125000
2831,2.83100000e+03,-213.125000
2832,2.83200000e+03,-213.916667
2833,2.83300000e+03,-213.916667
2834,2.83400000e+03,-215.083333
2835,2.83500000e+03,-215.083333
2836,2.83600000e+03,-215.875000
2837,2.83700000e+03,-215.875000
2838,2.83800000e+03,-216.875000
2839,2.83900000e+03,-216.875000
2840,2.84000000e+03,-217.791667
2841,2.84100000e+03,-217.791667
2842,2.84200000e+03,-218.833333
2843,2.84300000e+03,-218.833333
2844,2.84400000e+03,-219.583333
2845,2.84500000e+03,-219.583333
2846,2.84600000e+03,-220.541667
2847,2.84700000e+03,-220.541667
2848,2.84800000e+03,-221.333333
2849,2.84900000e+03,-221.333333
2850,2.85000000e+03,-222.041667
2851,2.85100000e+03,-222.041667
2852,2.85200000e+03,-222.916667
2853,2.85300000e+03,-222.916667
2854,2.85400000e+03,-223.583333
2855,2.85500000e+03,-223.583333
2856,2.85600000e+03,-224.375000
2857,2.85700000e+03,-224.375000
2858,2.85800000e+03,-225.000000
2859,2.85900000e+03,-225.000000
2860,2.86000000e+03,-225.666667
2861,2.86100000e+03,-225.666667
2862,2.86200000e+03,-226.250000
2863,2.86300000e+03,-226.250000
2864,2.86400000e+03,-226.750000
2865,2.86500000e+03,-226.750000
2866,2.86600000e+03,-227.583333
2867,2.86700000e+03,-227.583333
2868,2.86800000e+03,-228.208333
2869,2.86900000e+03,-228.208333
2870,2.87000000e+03,-228.750000
2871,2.87100000e+03,-228.750000
2872,2.87200000e+03,-229.041667
2873,2.87300000e+03,-229.041667
2874,2.87400000e+03,-229.625000
2875,2.87500000e+03,-229.625000
2876,2.87600000e+03,-230.125000
2877,2.87700000e+03,-230.125000
2878,2.87800000e+03,-230.541667
2879,2.87900000e+03,-230.541667
2880,2.88000000e+03,-230.916667
2881,2.88100000e+03,-230.916667
2882,2.88200000e+03,-231.291667
2883,2.88300000e+03,-231.291667
2884,2.88400000e+03,-231.666667
2885,2.88500000e+03,-231.666667
2886,2.88600000e+03,-232.000000
2887,2.88700000e+03,-232.000000
2888,2.88800000e+03,-232.208333
2889,2.88900000e+03,-232.208333
2890,2.89000000e+03,-232.541667
2891,2.89100000e+03,-232.541667
2892,2.89200000e+03,-232.625000
2893,2.89300000e+03,-232.625000
2894,2.89400000e+03,-233.000000
2895,2.89500000e+03,-233.000000
2896,2.89600000e+03,-233.250000
2897,2.89700000e+03,-233.250000
2898,2.89800000e+03,-233.333333
2899,2.89900000e+03,-233.333333
2900,2.90000000e+03,-233.541667
2901,2.90100000e+03,-233.541667
2902,2.90200000e+03,-233.625000
2903,2.90300000e+03,-233.625000
2904,2.90400000e+03,-233.916667
2905,2.90500000e+03,-233.916667
2906,2.90600000e+03,-233.916667
2907,2.90700000e+03,-233.916667
2908,2.90800000e+03,-233.958333
2909,2.90900000e+03,-233.958333
2910,2.91000000e+03,-234.041667
2911,2.91100000e+03,-234.041667
2912,2.91200000e+03,-234.125000
2913,2.91300000e+03,-234.125000
2914,2.91400000e+03,-234.250000
2915,2.91500000e+03,-234.250000
2916,2.91600000e+03,-234.250000
2917,2.91700000e+03,-234.250000
2918,2.91800000e+03,-234.208333
2919,2.91900000e+03,-234.208333
2920,2.92000000e+03,-234.208333
2921,2.92100000e+03,-234.208333
2922,2.92200000e+03,-234.375000
2923,2.92300000e+03,-234.375000
2924,2.92400000e+03,-234.166667
2925,2.92500000e+03,-234.166667
2926,2.92600000e+03,-234.166667
2927,2.92700000e+03,-234.166667
2928,2.92800000e+03,-233.958333
2929,2.92900000e+03,-233.958333
2930,2.93000000e+03,-234.041667
2931,2.93100000e+03,-234.041667
2932,2.93200000e+03,-234.000000
2933,2.93300000e+03,-234.000000
2934,2.93400000e+03,-233.916667
2935,2.93500000e+03,-233.916667
2936,2.93600000e+03,-233.750000
2937,2.93700000e+03,-233.750000
2938,2.93800000e+03,-233.625000
2939,2.93900000e+03,-233.625000
2940,2.94000000e+03,-233.458333
2941,2.94100000e+03,-233.458333
2942,2.94200000e+03,-233.458333
2943,2.94300000e+03,-233.458333
2944,2.94400000e+03,-233.250000
2945,2.94500000e+03,-233.250000
2946,2.94600000e+03,-233.125000
2947,2.94700000e+03,-233.125000
2948,2.94800000e+03,-233.000000
2949,2.94900000e+03,-233.000000
2950,2.95000000e+03,-232.875000
2951,2.95100000e+03,-232.875000
2952,2.95200000e+03,-232.541667
2953,2.95300000e+03,-232.541667
2954,2.95400000e+03,-232.333333
2955,2.95500000e+03,-232.333333
2956,2.95600000e+03,-232.000000
2957,2.95700000e+03,-232.000000
2958,2.95800000e+03,-231.916667
2959,2.95900000e+03,-231.916667
2960,2.96000000e+03,-231.625000
2961,2.96100000e+03,-231.625000
2962,2.96200000e+03,-231.250000
2963,2.96300000e+03,-231.250000
2964,2.96400000e+03,-230.916667
2965,2.96500000e+03,-230.916667
2966,2.96600000e+03,-230.500000
2967,2.96700000e+03,-230.500000
2968,2.96800000e+03,-230.291667
2969,2.96900000e+03,-230.291667
2970,2.97000000e+03,-229.708333
2971,2.97100000e+03,-229.708333
2972,2.97200000e+03,-229.375000
2973,2.97300000e+03,-229.375000
2974,2.97400000e+03,-229.041667
2975,2.97500000e+03,-229.041667
2976,2.97600000e+03,-228.541667
2977,2.97700000e+03,-228.541667
2978,2.97800000e+03,-228.041667
2979,2.97900000e+03,-228.041667
2980,2.98000000e+03,-227.500000
2981,2.98100000e+03,-227.500000
2982,2.98200000e+03,-227.000000
2983,2.98300000e+03,-227.000000
2984,2.98400000e+03,-226.541667
2985,2.98500000e+03,-226.541667
2986,2.98600000e+03,-225.791667
2987,2.98700000e+03,-225.791667
2988,2.98800000e+03,-225.166667
2989,2.98900000e+03,-225.166667
2990,2.99000000e+03,-224.583333
2991,2.99100000e+03,-224.583333
2992,2.99200000e+03,-223.708333
2993,2.99300000e+03,-223.708333
2994,2.99400000e+03,-223.291667
2995,2.99500000e+03,-223.291667
2996,2.99600000e+03,-222.375000
2997,2.99700000e+03,-222.375000
2998,2.99800000e+03,-221.541667
2999,2.99900000e+03,-221.541667
3000,3.00000000e+03,-220.958333
3001,3.00100000e+03,-220.958333
3002,3.00200000e+03,-220.041667
3003,3.00300000e+03,-220.041667
3004,3.00400000e+03,-219.250000
3005,3.00500000e+03,-219.250000
3006,3.00600000e+03,-218.250000
3007,3.00700000e+03,-218.250000
3008,3.00800000e+03,-217.500000
3009,3.00900000e+03,-217.500000
3010,3.01000000e+03,-216.583333
3011,3.01100000e+03,-216.583333
3012,3.01200000e+03,-215.583333
3013,3.01300000e+03,-215.583333
3014,3.01400000e+03,-214.625000
3015,3.01500000e+03,-214.625000
3016,3.01600000e+03,-213.625000
3017,3.01700000e+03,-213.625000
3018,3.01800000e+03,-212.541667
3019,3.01900000e+03,-212.541667
3020,3.02000000e+03,-211.750000
3021,3.02100000e+03,-211.750000
3022,3.02200000e+03,-210.666667
3023,3.02300000e+03,-210.666667
3024,3.02400000e+03,-209.625000
3025,3.02500000e+03,-209.625000
3026,3.02600000e+03,-208.500000
3027,3.02700000e+03,-208.500000
3028,3.02800000e+03,-207.208333
3029,3.02900000e+03,-207.208333
3030,3.03000000e+03,-206.333333
3031,3.03100000e+03,-206.333333
3032,3.03200000e+03,-205.125000
3033,3.03300000e+03,-205.125000
3034,3.03400000e+03,-204.041667
3035,3.03500000e+03,-204.041667
3036,3.03600000e+03,-203.041667
3037,3.03700000e+03,-203.041667
3038,3.03800000e+03,-201.916667
3039,3.03900000e+03,-201.916667
3040,3.04000000e+03,-200.625000
3041,3.04100000e+03,-200.625000
3042,3.04200000e+03,-199.791667
3043,3.04300000e+03,-199.791667
3044,3.04400000e+03,-198.666667
3045,3.04500000e+03,-198.666667
3046,3.04600000e+03,-197.458333
3047,3.04700000e+03,-197.458333
3048,3.04800000e+03,-196.541667
3049,3.04900000e+03,-196.541667
3050,3.05000000e+03,-195.375000
3051,3.05100000e+03,-195.375000
3052,3.05200000e+03,-194.166667
3053,3.05300000e+03,-194.166667
3054,3.05400000e+03,-193.041667
3055,3.05500000e+03,-193.041667
3056,3.05600000e+03,-192.083333
3057,3.05700000e+03,-192.083333
3058,3.05800000e+03,-191.000000
3059,3.05900000e+03,-191.000000
3060,3.06000000e+03,-190.125000
3061,3.06100000e+03,-190.125000
3062,3.06200000e+03,-188.875000
3063,3.06300000e+03,-188.875000
3064,3.06400000e+03,-187.750000
3065,3.06500000e+03,-187.750000
3066,3.06600000e+03,-186.833333
3067,3.06700000e+03,-186.833333
3068,3.06800000e+03,-185.833333
3069,3.06900000e+03,-185.833333
3070,3.07000000e+03,-184.708333
3071,3.07100000e+03,-184.708333
3072,3.07200000e+03,-183.500000
3073,3.07300000e+03,-183.500000
3074,3.07400000e+03,-182.666667
3075,3.07500000e+03,-182.666667
3076,3.07600000e+03,-181.500000
3077,3.07700000e+03,-181.500000
3078,3.07800000e+03,-180.833333
3079,3.07900000e+03,-180.833333
3080,3.08000000e+03,-179.666667
3081,3.08100000e+03,-179.666667
3082,3.08200000e+03,-178.583333
3083,3.08300000e+03,-178.583333
3084,3.08400000e+03,-177.625000
3085,3.08500000e+03,-177.625000
3086,3.08600000e+03,-176.583333
3087,3.08700000e+03,-176.583333
3088,3.08800000e+03,-175.750000
3089,3.08900000e+03,-175.750000
3090,3.09000000e+03,-174.625000
3091,3.09100000e+03,-174.625000
3092,3.09200000e+03,-173.541667
3093,3.09300000e+03,-173.541667
3094,3.09400000e+03,-172.541667
3095,3.09500000e+03,-172.541667
3096,3.09600000e+03,-171.583333
3097,3.09700000e+03,-171.583333
3098,3.09800000e+03,-170.541667
3099,3.09900000e+03,-170.541667
3100,3.10000000e+03,-169.541667
3101,3.10100000e+03,-169.541667
3102,3.10200000e+03,-168.541667
3103,3.10300000e+03,-168.541667
3104,3.10400000e+03,-167.416667
3105,3.10500000e+03,-167.416667
3106,3.10600000e+03,-166.208333
3107,3.10700000e+03,-166.208333
3108,3.10800000e+03,-165.208333
3109,3.10900000e+03,-165.208333
3110,3.11000000e+03,-164.208333
3111,3.11100000e+03,-164.208333
3112,3.11200000e+03,-162.958333
3113,3.11300000e+03,-162.958333
3114,3.11400000e+03,-161.666667
3115,3.11500000e+03,-161.666667
3116,3.11600000e+03,-160.583333
3117,3.11700000e+03,-160.583333
3118,3.11800000e+03,-159.250000
3119,3.11900000e+03,-159.250000
3120,3.12000000e+03,-158.041667
3121,3.12100000e+03,-158.041667
3122,3.12200000e+03,-156.791667
3123,3.12300000e+03,-156.791667
3124,3.12400000e+03,-155.541667
3125,3.12500000e+03,-155.541667
3126,3.12600000e+03,-154.250000
3127,3.12700000e+03,-154.250000
3128,3.12800000e+03,-152.708333
3129,3.12900000e+03,-152.708333
3130,3.13000000e+03,-151.500000
3131,3.13100000e+03,-151.500000
3132,3.13200000e+03,-150.291667
3133,3.13300000e+03,-150.291667
3134,3.13400000e+03,-148.833333
3135,3.13500000e+03,-148.833333
3136,3.13600000e+03,-147.333333
3137,3.13700000e+03,-147.333333
3138,3.13800000e+03,-145.875000
3139,3.13900000e+03,-145.875000
3140,3.14000000e+03,-144.500000
3141,3.14100000e+03,-144.500000
3142,3.14200000e+03,-142.791667
3143,3.14300000e+03,-142.791667
3144,3.14400000e+03,-141.333333
3145,3.14500000e+03,-141.333333
3146,3.14600000e+03,-139.708333
3147,3.14700000e+03,-139.708333
3148,3.14800000e+03,-138.083333
3149,3.14900000e+03,-138.083333
3150,3.15000000e+03,-136.375000
3151,3.15100000e+03,-136.375000
3152,3.15200000e+03,-134.750000
3153,3.15300000e+03,-134.750000
3154,3.15400000e+03,-132.916667
3155,3.15500000e+03,-132.916667
3156,3.15600000e+03,-131.416667
3157,3.15700000e+03,-131.416667
3158,3.15800000e+03,-129.625000
3159,3.15900000e+03,-129.625000
3160,3.16000000e+03,-128.083333
3161,3.16100000e+03,-128.083333
3162,3.16200000e+03,-126.291667
3163,3.16300000e+03,-126.291667
3164,3.16400000e+03,-124.291667
3165,3.16500000e+03,-124.291667
3166,3.16600000e+03,-122.583333
3167,3.16700000e+03,-122.583333
3168,3.16800000e+03,-120.666667
3169,3.16900000e+03,-120.666667
3170,3.17000000e+03,-118.875000
3171,3.17100000e+03,-118.875000
3172,3.17200000e+03,-117.250000
3173,3.17300000e+03,-117.250000
3174,3.17400000e+03,-115.208333
3175,3.17500000e+03,-115.208333
3176,3.17600000e+03,-113.458333
3177,3.17700000e+03,-113.458333
3178,3.17800000e+03,-111.833333
3179,3.17900000e+03,-111.833333
3180,3.18000000e+03,-109.958333
3181,3.18100000e+03,-109.958333
3182,3.18200000e+03,-108.208333
3183,3.18300000e+03,-108.208333
3184,3.18400000e+03,-106.291667
3185,3.18500000e+03,-106.291667
3186,3.18600000e+03,-104.458333
3187,3.18700000e+03,-104.458333
3188,3.18800000e+03,-102.625000
3189,3.18900000e+03,-102.625000
3190,3.19000000e+03,-100.666667
3191,3.19100000e+03,-100.666667
3192,3.19200000e+03,-98.958333
3193,3.19300000e+03,-98.958333
3194,3.19400000e+03,-97.083333
3195,3.19500000e+03,-97.083333
3196,3.19600000e+03,-95.166667
3197,3.19700000e+03,-95.166667
3198,3.19800000e+03,-93.375000
3199,3.19900000e+03,-93.375000
3200,3.20000000e+03,-91.791667
3201,3.20100000e+03,-91.791667
3202,3.20200000e+03,-90.083333
3203,3.20300000e+03,-90.083333
3204,3.20400000e+03,-88.041667
3205,3.20500000e+03,-88.041667
3206,3.20600000e+03,-86.375000
3207,3.20700000e+03,-86.375000
3208,3.20800000e+03,-84.500000
3209,3.20900000e+03,-84.500000
3210,3.21000000e+03,-82.833333
3211,3.21100000e+03,-82.833333
3212,3.21200000e+03,-80.958333
3213,3.21300000e+03,-80.958333
3214,3.21400000e+03,-79.166667
3215,3.21500000e+03,-79.166667
3216,3.21600000e+03,-77.541667
3217,3.21700000e+03,-77.541667
3218,3.21800000e+03,-75.833333
3219,3.21900000e+03,-75.833333
3220,3.22000000e+03,-74.083333
3221,3.22100000e+03,-74.083333
3222,3.22200000e+03,-72.416667
3223,3.22300000e+03,-72.416667
3224,3.22400000e+03,-70.625000
3225,3.22500000e+03,-70.625000
3226,3.22600000e+03,-68.875000
3227,3.22700000e+03,-68.875000
3228,3.22800000e+03,-67.083333
3229,3.22900000e+03,-67.083333
3230,3.23000000e+03,-65.291667
3231,3.23100000e+03,-65.291667
3232,3.23200000e+03,-63.625000
3233,3.23300000e+03,-63.625000
3234,3.23400000e+03,-61.791667
3235,3.23500000e+03,-61.791667
3236,3.23600000e+03,-60.041667
3237,3.23700000e+03,-60.041667
3238,3.23800000e+03,-58.333333
3239,3.23900000e+03,-58.333333
3240,3.24000000e+03,-56.458333
3241,3.24100000e+03,-56.458333
3242,3.24200000e+03,-54.625000
3243,3.24300000e+03,-54.625000
3244,3.24400000e+03,-52.916667
3245,3.24500000e+03,-52.916667
3246,3.24600000e+03,-51.333333
3247,3.24700000e+03,-51.333333
3248,3.24800000e+03,-49.125000
3249,3.24900000e+03,-49.125000
3250,3.25000000e+03,-47.541667
3251,3.25100000e+03,-47.541667
3252,3.25200000e+03,-45.708333
3253,3.25300000e+03,-45.708333
3254,3.25400000e+03,-43.625000
3255,3.25500000e+03,-43.625000
3256,3.25600000e+03,-41.583333
3257,3.25700000e+03,-41.583333
3258,3.25800000e+03,-39.833333
3259,3.25900000e+03,-39.833333
3260,3.26000000e+03,-37.958333
3261,3.26100000e+03,-37.958333
3262,3.26200000e+03,-36.083333
3263,3.26300000e+03,-36.083333
3264,3.26400000e+03,-34.166667
3265,3.26500000e+03,-34.166667
3266,3.26600000e+03,-32.166667
3267,3.26700000e+03,-32.166667
3268,3.26800000e+03,-29.916667
3269,3.26900000e+03,-29.916667
3270,3.27000000e+03,-28.208333
3271,3.27100000e+03,-28.208333
3272,3.27200000e+03,-26.041667
3273,3.27300000e+03,-26.041667
3274,3.27400000e+03,-23.916667
3275,3.27500000e+03,-23.916667
3276,3.27600000e+03,-22.041667
3277,3.27700000e+03,-22.041667
3278,3.27800000e+03,-20.000000
3279,3.27900000e+03,-20.000000
3280,3.28000000e+03,-17.791667
3281,3.28100000e+03,-17.791667
3282,3.28200000e+03,-15.750000
3283,3.28300000e+03,-15.750000
3284,3.28400000e+03,-13.708333
3285,3.28500000e+03,-13.708333
3286,3.28600000e+03,-11.583333
3287,3.28700000e+03,-11.583333
3288,3.28800000e+03,-9.375000
3289,3.28900000e+03,-9.375000
3290,3.29000000e+03,-7.250000
3291,3.29100000e+03,-7.250000
3292,3.29200000e+03,-5.166667
3293,3.29300000e+03,-5.166667
3294,3.29400000e+03,-3.166667
3295,3.29500000e+03,-3.166667
3296,3.29600000e+03,-0.791667
3297,3.29700000e+03,-0.791667
3298,3.29800000e+03,1.250000
3299,3.29900000e+03,1.250000
3300,3.30000000e+03,3.416667
3301,3.30100000e+03,3.416667
3302,3.30200000e+03,5.708333
3303,3.30300000e+03,5.708333
3304,3.30400000e+03,7.541667
3305,3.30500000e+03,7.541667
3306,3.30600000e+03,9.833333
3307,3.30700000e+03,9.833333
3308,3.30800000e+03,12.083333
3309,3.30900000e+03,12.083333
3310,3.31000000e+03,14.000000
3311,3.31100000e+03,14.000000
3312,3.31200000e+03,16.041667
3313,3.31300000e+03,16.041667
3314,3.31400000e+03,18.541667
3315,3.31500000e+03,18.541667
3316,3.31600000e+03,20.416667
3317,3.31700000e+03,20.416667
3318,3.31800000e+03,22.375000
3319,3.31900000e+03,22.375000
3320,3.32000000e+03,24.625000
3321,3.32100000e+03,24.625000
3322,3.32200000e+03,26.625000
3323,3.32300000e+03,26.625000
3324,3.32400000e+03,28.833333
3325,3.32500000e+03,28.833333
3326,3.32600000e+03,30.750000
3327,3.32700000e+03,30.750000
3328,3.32800000e+03,32.750000
3329,3.32900000e+03,32.750000
3330,3.33000000e+03,34.833333
3331,3.33100000e+03,34.833333
3332,3.33200000e+03,36.791667
3333,3.33300000e+03,36.791667
3334,3.33400000e+03,38.791667
3335,3.33500000e+03,38.791667
3336,3.33600000e+03,40.750000
3337,3.33700000e+03,40.750000
3338,3.33800000e+03,42.666667
3339,3.33900000e+03,42.666667
3340,3.34000000e+03,44.541667
3341,3.34100000e+03,44.541667
3342,3.34200000e+03,46.625000
3343,3.34300000e+03,46.625000
3344,3.34400000e+03,48.583333
3345,3.34500000e+03,48.583333
3346,3.34600000e+03,50.166667
3347,3.34700000e+03,50.166667
3348,3.34800000e+03,51.958333
3349,3.34900000e+03,51.958333
3350,3.35000000e+03,54.041667
3351,3.35100000e+03,54.041667
3352,3.35200000e+03,55.750000
3353,3.35300000e+03,55.750000
3354,3.35400000e+03,57.500000
3355,3.35500000e+03,57.500000
3356,3.35600000e+03,59.291667
3357,3.35700000e+03,59.291667
3358,3.35800000e+03,61.083333
3359,3.35900000e+03,61.083333
3360,3.36000000e+03,62.875000
3361,3.36100000e+03,62.875000
3362,3.36200000e+03,64.708333
3363,3.36300000e+03,64.708333
3364,3.36400000e+03,66.208333
3365,3.36500000e+03,66.208333
3366,3.36600000e+03,68.083333
3367,3.36700000e+03,68.083333
3368,3.36800000e+03,69.791667
3369,3.36900000e+03,69.791667
3370,3.37000000e+03,71.500000
3371,3.37100000e+03,71.500000
3372,3.37200000e+03,73.291667
3373,3.37300000e+03,73.291667
3374,3.37400000e+03,75.000000
3375,3.37500000e+03,75.000000
3376,3.37600000e+03,76.791667
3377,3.37700000e+03,76.791667
3378,3.37800000e+03,78.583333
3379,3.37900000e+03,78.583333
3380,3.38000000e+03,80.500000
3381,3.38100000e+03,80.500000
3382,3.38200000e+03,82.125000
3383,3.38300000e+03,82.125000
3384,3.38400000e+03,83.833333
3385,3.38500000e+03,83.833333
3386,3.38600000e+03,85.541667
3387,3.38700000e+03,85.541667
3388,3.38800000e+03,87.208333
3389,3.38900000e+03,87.208333
3390,3.39000000e+03,88.958333
3391,3.39100000e+03,88.958333
3392,3.39200000e+03,90.791667
3393,3.39300000e+03,90.791667
3394,3.39400000e+03,92.541667
3395,3.39500000e+03,92.541667
3396,3.39600000e+03,94.375000
3397,3.39700000e+03,94.375000
3398,3.39800000e+03,96.250000
3399,3.39900000e+03,96.250000
3400,3.40000000e+03,97.833333
3401,3.40100000e+03,97.833333
3402,3.40200000e+03,99.750000
3403,3.40300000e+03,99.750000
3404,3.40400000e+03,101.583333
3405,3.40500000e+03,101.583333
3406,3.40600000e+03,103.208333
3407,3.40700000e+03,103.208333
3408,3.40800000e+03,105.125000
3409,3.40900000e+03,105.125000
3410,3.41000000e+03,107.000000
3411,3.41100000e+03,107.000000
3412,3.41200000e+03,108.750000
3413,3.41300000e+03,108.750000
3414,3.41400000e+03,110.375000
3415,3.41500000e+03,110.375000
3416,3.41600000e+03,112.166667
3417,3.41700000e+03,112.166667
3418,3.41800000e+03,114.000000
3419,3.41900000e+03,114.000000
3420,3.42000000e+03,115.875000
3421,3.42100000e+03,115.875000
3422,3.42200000e+03,117.583333
3423,3.42300000e+03,117.583333
3424,3.42400000e+03,119.416667
3425,3.42500000e+03,119.416667
3426,3.42600000e+03,121.333333
3427,3.42700000e+03,121.333333
3428,3.42800000e+03,122.916667
3429,3.42900000e+03,122.916667
3430,3.43000000e+03,124.750000
3431,3.43100000e+03,124.750000
3432,3.43200000e+03,126.416667
3433,3.43300000e+03,126.416667
3434,3.43400000e+03,128.208333
3435,3.43500000e+03,128.208333
3436,3.43600000e+03,129.958333
3437,3.43700000e+03,129.958333
3438,3.43800000e+03,131.583333
3439,3.43900000e+03,131.583333
3440,3.44000000e+03,133.291667
3441,3.44100000e+03,133.291667
3442,3.44200000e+03,135.000000
3443,3.44300000e+03,135.000000
3444,3.44400000e+03,136.625000
3445,3.44500000e+03,136.625000
3446,3.44600000e+03,138.208333
3447,3.44700000e+03,138.208333
3448,3.44800000e+03,140.000000
3449,3.44900000e+03,140.000000
3450,3.45000000e+03,141.416667
3451,3.45100000e+03,141.416667
3452,3.45200000e+03,143.000000
3453,3.45300000e+03,143.000000
3454,3.45400000e+03,144.708333
3455,3.45500000e+03,144.708333
3456,3.45600000e+03,146.208333
3457,3.45700000e+03,146.208333
3458,3.45800000e+03,147.625000
3459,3.45900000e+03,147.625000
3460,3.46000000e+03,148.875000
3461,3.46100000e+03,148.875000
3462,3.46200000e+03,150.541667
3463,3.46300000e+03,150.541667
3464,3.46400000e+03,152.000000
3465,3.46500000e+03,152.000000
3466,3.46600000e+03,153.333333
3467,3.46700000e+03,153.333333
3468,3.46800000e+03,154.666667
3469,3.46900000e+03,154.666667
3470,3.47000000e+03,156.125000
3471,3.47100000e+03,156.125000
3472,3.47200000e+03,157.333333
3473,3.47300000e+03,157.333333
3474,3.47400000e+03,158.708333
3475,3.47500000e+03,158.708333
3476,3.47600000e+03,160.000000
3477,3.47700000e+03,160.000000
3478,3.47800000e+03,161.041667
3479,3.47900000e+03,161.041667
3480,3.48000000e+03,162.291667
3481,3.48100000e+03,162.291667
3482,3.48200000e+03,163.500000
3483,3.48300000e+03,163.500000
3484,3.48400000e+03,164.708333
3485,3.48500000e+03,164.708333
3486,3.48600000e+03,165.875000
3487,3.48700000e+03,165.875000
3488,3.48800000e+03,166.875000
3489,3.48900000e+03,166.875000
3490,3.49000000e+03,168.083333
3491,3.49100000e+03,168.083333
3492,3.49200000e+03,169.166667
3493,3.49300000e+03,169.166667
3494,3.49400000e+03,170.166667
3495,3.49500000e+03,170.166667
3496,3.49600000e+03,171.250000
3497,3.49700000e+03,171.250000
3498,3.49800000e+03,172.291667
3499,3.49900000e+03,172.291667
3500,3.50000000e+03,173.333333
3501,3.50100000e+03,173.333333
3502,3.50200000e+03,174.375000
3503,3.50300000e+03,174.375000
3504,3.50400000e+03,175.500000
3505,3.50500000e+03,175.500000
3506,3.50600000e+03,176.416667
3507,3.50700000e+03,176.416667
3508,3.50800000e+03,177.375000
3509,3.50900000e+03,177.375000
3510,3.51000000e+03,178.500000
3511,3.51100000e+03,178.500000
3512,3.51200000e+03,179.333333
3513,3.51300000e+03,179.333333
3514,3.51400000e+03,180.500000
3515,3.51500000e+03,180.500000
3516,3.51600000e+03,181.291667
3517,3.51700000e+03,181.291667
3518,3.51800000e+03,182.291667
3519,3.51900000e+03,182.291667
3520,3.52000000e+03,183.333333
3521,3.52100000e+03,183.333333
3522,3.52200000e+03,184.333333
3523,3.52300000e+03,184.333333
3524,3.52400000e+03,185.291667
3525,3.52500000e+03,185.291667
3526,3.52600000e+03,186.250000
3527,3.52700000e+03,186.250000
3528,3.52800000e+03,187.458333
3529,3.52900000e+03,187.458333
3530,3.53000000e+03,188.333333
3531,3.53100000e+03,188.333333
3532,3.53200000e+03,189.208333
3533,3.53300000e+03,189.208333
3534,3.53400000e+03,190.375000
3535,3.53500000e+03,190.375000
3536,3.53600000e+03,191.375000
3537,3.53700000e+03,191.375000
3538,3.53800000e+03,192.250000
3539,3.53900000e+03,192.250000
3540,3.54000000e+03,193.250000
3541,3.54100000e+03,193.250000
3542,3.54200000e+03,194.500000
3543,3.54300000e+03,194.500000
3544,3.54400000e+03,195.541667
3545,3.54500000e+03,195.541667
3546,3.54600000e+03,196.541667
3547,3.54700000e+03,196.541667
3548,3.54800000e+03,197.625000
3549,3.54900000e+03,197.625000
3550,3.55000000e+03,198.708333
3551,3.55100000e+03,198.708333
3552,3.55200000e+03,199.541667
3553,3.55300000e+03,199.541667
3554,3.55400000e+03,200.833333
3555,3.55500000e+03,200.833333
3556,3.55600000e+03,202.000000
3557,3.55700000e+03,202.000000
3558,3.55800000e+03,202.875000
3559,3.55900000e+03,202.875000
3560,3.56000000e+03,203.916667
3561,3.56100000e+03,203.916667
3562,3.56200000e+03,205.208333
3563,3.56300000e+03,205.208333
3564,3.56400000e+03,206.000000
3565,3.56500000e+03,206.000000
3566,3.56600000e+03,207.125000
3567,3.56700000e+03,207.125000
3568,3.56800000e+03,208.333333
3569,3.56900000e+03,208.333333
3570,3.57000000e+03,209.458333
3571,3.57100000e+03,209.458333
3572,3.57200000e+03,210.291667
3573,3.57300000e+03,210.291667
3574,3.57400000e+03,211.458333
3575,3.57500000e+03,211.458333
3576,3.57600000e+03,212.500000
3577,3.57700000e+03,212.500000
3578,3.57800000e+03,213.541667
3579,3.57900000e+03,213.541667
3580,3.58000000e+03,214.291667
3581,3.58100000e+03,214.291667
3582,3.58200000e+03,215.500000
3583,3.58300000e+03,215.500000
3584,3.58400000e+03,216.208333
3585,3.58500000e+03,216.208333
3586,3.58600000e+03,217.208333
3587,3.58700000e+03,217.208333
3588,3.58800000e+03,218.125000
3589,3.58900000e+03,218.125000
3590,3.59000000e+03,219.125000
3591,3.59100000e+03,219.125000
3592,3.59200000e+03,219.958333
3593,3.59300000e+03,219.958333
3594,3.59400000e+03,220.750000
3595,3.59500000e+03,220.750000
3596,3.59600000e+03,221.583333
